Monetary,Cluster_KMeans,review_score,is_late,total_payment,churn_reel,score_churn,churn_predit,zone_risque
69.04,1,5.0,0,69.04,1,0.99996126,1,Rouge — Haut risque
321.17,1,1.0,0,321.17,1,0.24539557,0,Vert — Faible risque
87.13,1,1.0,0,87.13,1,0.9998641,1,Rouge — Haut risque
95.22,1,5.0,0,95.22,1,0.85982865,1,Rouge — Haut risque
295.83,1,3.0,0,295.83,0,0.5385329,1,Jaune — Risque modéré
72.25,1,4.0,0,72.25,1,0.49188998,0,Jaune — Risque modéré
30.77,1,5.0,0,30.77,1,0.9999671,1,Rouge — Haut risque
621.35,1,5.0,0,621.35,1,0.99987674,1,Rouge — Haut risque
177.99,1,5.0,0,177.99,0,0.3100919,0,Vert — Faible risque
22.95,1,5.0,0,22.95,1,0.9607565,1,Rouge — Haut risque
58.95,1,5.0,0,58.95,1,0.77665424,1,Rouge — Haut risque
22.78,1,4.0,0,22.78,1,0.99998784,1,Rouge — Haut risque
320.17,0,5.0,0,105.17,0,0.0010918514,0,Vert — Faible risque
116.24,1,5.0,0,116.24,1,0.999881,1,Rouge — Haut risque
202.06,1,5.0,0,202.06,1,0.9990553,1,Rouge — Haut risque
78.8,1,4.0,0,78.8,1,0.99995565,1,Rouge — Haut risque
22.84,1,4.0,0,22.84,1,0.83302826,1,Rouge — Haut risque
179.7,1,4.0,0,179.7,1,0.9999651,1,Rouge — Haut risque
94.11,1,2.0,1,94.11,1,0.6883166,1,Jaune — Risque modéré
180.31,0,5.0,0,72.53,0,0.00069008715,0,Vert — Faible risque
190.75,1,5.0,0,190.75,1,0.9994311,1,Rouge — Haut risque
110.72,0,5.0,0,18.62,0,0.00019712638,0,Vert — Faible risque
321.57,1,5.0,0,321.57,0,0.13269958,0,Vert — Faible risque
82.73,1,5.0,0,82.73,1,0.8178894,1,Rouge — Haut risque
105.66,1,1.0,0,105.66,0,0.23316933,0,Vert — Faible risque
238.0,1,5.0,0,238.0,1,0.9999254,1,Rouge — Haut risque
83.13,1,5.0,0,83.13,0,0.01679673,0,Vert — Faible risque
138.6,1,4.0,0,138.6,1,0.9998398,1,Rouge — Haut risque
41.2,1,1.0,1,41.2,1,0.9999721,1,Rouge — Haut risque
51.75,1,3.0,0,51.75,1,0.99992704,1,Rouge — Haut risque
199.38,0,4.0,0,26.94,0,1.4242193e-05,0,Vert — Faible risque
83.17,1,3.0,0,83.17,1,0.9998235,1,Rouge — Haut risque
39.42,1,5.0,0,39.42,1,0.9999136,1,Rouge — Haut risque
340.07,1,5.0,0,340.07,0,0.31553704,0,Vert — Faible risque
142.65,1,5.0,0,142.65,0,0.1813932,0,Vert — Faible risque
453.92,1,5.0,0,453.92,1,0.99980277,1,Rouge — Haut risque
46.56,0,4.0,0,20.29,0,0.0004447921,0,Vert — Faible risque
143.12,1,5.0,0,143.12,1,0.9999422,1,Rouge — Haut risque
203.31,1,4.0,0,203.31,1,0.1222098,0,Vert — Faible risque
56.88,1,5.0,0,56.88,1,0.99983597,1,Rouge — Haut risque
65.51,1,5.0,1,65.51,1,0.99995613,1,Rouge — Haut risque
127.43,1,5.0,0,127.43,0,0.21775803,0,Vert — Faible risque
268.2,1,2.0,0,268.2,1,0.85366404,1,Rouge — Haut risque
25.65,1,1.0,1,25.65,1,0.9999844,1,Rouge — Haut risque
950.01,1,5.0,0,950.01,1,0.9996195,1,Rouge — Haut risque
88.72,1,1.0,1,88.72,1,0.9998789,1,Rouge — Haut risque
76.08,1,4.0,0,76.08,1,0.5237172,1,Jaune — Risque modéré
106.79,1,5.0,0,106.79,1,0.99968636,1,Rouge — Haut risque
148.38,1,1.0,1,148.38,1,0.99995065,1,Rouge — Haut risque
30.09,1,5.0,0,30.09,1,0.99997246,1,Rouge — Haut risque
156.72,1,5.0,0,156.72,1,0.24288644,0,Vert — Faible risque
470.02,0,5.0,0,307.96,0,0.00039040638,0,Vert — Faible risque
163.98,1,5.0,0,163.98,1,0.9997409,1,Rouge — Haut risque
142.41,1,5.0,0,142.41,1,0.99995565,1,Rouge — Haut risque
34.59,1,4.0,0,34.59,1,0.999979,1,Rouge — Haut risque
98.23,1,5.0,0,98.23,0,0.025351444,0,Vert — Faible risque
250.48,1,5.0,0,250.48,1,0.99974793,1,Rouge — Haut risque
217.57,1,4.0,1,217.57,0,0.056017786,0,Vert — Faible risque
56.6,1,5.0,1,56.6,0,0.004924008,0,Vert — Faible risque
69.99,1,5.0,0,69.99,1,0.59941894,1,Jaune — Risque modéré
117.18,1,5.0,0,117.18,1,0.99997497,1,Rouge — Haut risque
263.95,1,4.0,0,263.95,1,0.33269575,0,Vert — Faible risque
57.99,1,5.0,0,57.99,0,0.016918791,0,Vert — Faible risque
57.68,1,5.0,0,57.68,1,0.9999664,1,Rouge — Haut risque
73.05,1,5.0,0,73.05,0,0.027560404,0,Vert — Faible risque
324.15,1,4.0,0,324.15,1,0.9997061,1,Rouge — Haut risque
151.33,1,4.0,0,151.33,0,0.37967458,0,Vert — Faible risque
261.46,1,2.0,0,261.46,1,0.9998857,1,Rouge — Haut risque
189.37,1,5.0,0,189.37,1,0.9998933,1,Rouge — Haut risque
248.96,1,5.0,0,248.96,1,0.9997993,1,Rouge — Haut risque
69.14,1,5.0,0,69.14,1,0.999959,1,Rouge — Haut risque
223.14,1,5.0,0,223.14,1,0.96514755,1,Rouge — Haut risque
33.44,1,5.0,0,33.44,1,0.9999465,1,Rouge — Haut risque
223.67,0,5.0,0,106.97,0,0.000335291,0,Vert — Faible risque
543.87,0,4.0,0,317.4,0,0.0004990242,0,Vert — Faible risque
37.46,1,5.0,0,37.46,0,0.007259853,0,Vert — Faible risque
256.87,1,5.0,0,256.87,0,0.16694093,0,Vert — Faible risque
127.98,1,5.0,0,127.98,1,0.9999087,1,Rouge — Haut risque
57.06,1,4.0,0,57.06,0,0.36254725,0,Vert — Faible risque
25.69,1,3.0,0,25.69,0,0.045817062,0,Vert — Faible risque
308.38,1,3.0,0,308.38,1,0.3121132,0,Vert — Faible risque
78.34,1,2.0,0,78.34,1,0.2599259,0,Vert — Faible risque
580.9,0,2.0,0,386.9,0,0.0008929116,0,Vert — Faible risque
389.6,1,5.0,0,389.6,0,0.021579588,0,Vert — Faible risque
124.5,1,5.0,0,124.5,1,0.9999447,1,Rouge — Haut risque
37.73,1,5.0,0,37.73,0,0.017180292,0,Vert — Faible risque
277.65,1,3.0,0,277.65,1,0.9998565,1,Rouge — Haut risque
72.85,1,5.0,0,72.85,1,0.8284687,1,Rouge — Haut risque
167.29,1,5.0,0,167.29,1,0.9999752,1,Rouge — Haut risque
306.24,1,5.0,0,306.24,0,0.12955922,0,Vert — Faible risque
82.6,1,5.0,0,82.6,0,0.7358607,1,Rouge — Haut risque
63.02,1,5.0,0,63.02,1,0.9997584,1,Rouge — Haut risque
92.63,1,4.0,0,92.63,0,0.22489122,0,Vert — Faible risque
46.2,1,4.0,0,46.2,0,0.04603321,0,Vert — Faible risque
134.83,1,5.0,0,134.83,1,0.9998938,1,Rouge — Haut risque
122.26,1,5.0,0,122.26,1,0.6099796,1,Jaune — Risque modéré
89.63,1,5.0,0,89.63,1,0.5458924,1,Jaune — Risque modéré
1588.9499999999998,0,5.0,0,869.16,0,0.00014867933,0,Vert — Faible risque
20.55,1,5.0,0,20.55,1,0.99963677,1,Rouge — Haut risque
56.94,1,2.0,0,56.94,1,0.99989486,1,Rouge — Haut risque
143.49,1,5.0,0,143.49,0,0.22419266,0,Vert — Faible risque
123.44,1,2.0,1,123.44,1,0.9999161,1,Rouge — Haut risque
56.86,0,5.0,0,18.62,0,0.00032940257,0,Vert — Faible risque
77.57,1,5.0,0,77.57,1,0.99995506,1,Rouge — Haut risque
140.06,1,3.0,0,140.06,1,0.48305893,0,Jaune — Risque modéré
53.85,1,4.0,0,53.85,0,0.09576525,0,Vert — Faible risque
130.57,1,5.0,0,130.57,1,0.9999099,1,Rouge — Haut risque
119.93,1,1.0,0,119.93,1,0.9999242,1,Rouge — Haut risque
77.57,1,5.0,1,77.57,1,0.99997926,1,Rouge — Haut risque
43.62,1,5.0,0,43.62,1,0.99995327,1,Rouge — Haut risque
1221.28,1,5.0,0,1221.28,0,0.6070429,1,Jaune — Risque modéré
308.95,1,1.0,1,308.95,0,0.13801607,0,Vert — Faible risque
70.57,1,4.0,0,70.57,1,0.999213,1,Rouge — Haut risque
50.35,1,5.0,0,50.35,0,0.05548431,0,Vert — Faible risque
123.52,1,4.0,0,123.52,1,0.9999049,1,Rouge — Haut risque
69.97,1,4.0,0,69.97,0,0.7395688,1,Rouge — Haut risque
63.6,1,5.0,0,63.6,1,0.9999664,1,Rouge — Haut risque
446.49,0,5.0,0,167.36,0,0.00015776552,0,Vert — Faible risque
262.33,1,4.0,0,262.33,1,0.26737735,0,Vert — Faible risque
78.1,1,5.0,0,78.1,1,0.26761258,0,Vert — Faible risque
205.49,1,5.0,0,205.49,1,0.9999286,1,Rouge — Haut risque
94.99,1,3.0,0,94.99,1,0.93336016,1,Rouge — Haut risque
117.68,1,4.0,0,117.68,1,0.34924838,0,Vert — Faible risque
76.08,1,1.0,1,76.08,1,0.99992836,1,Rouge — Haut risque
161.44,1,3.0,0,161.44,1,0.4560162,0,Jaune — Risque modéré
152.25,1,4.0,0,152.25,1,0.9998248,1,Rouge — Haut risque
28.0,1,2.0,0,28.0,1,0.9627705,1,Rouge — Haut risque
138.73,1,5.0,0,138.73,1,0.5898298,1,Jaune — Risque modéré
314.08000000000004,0,5.0,0,109.72,0,0.0006732771,0,Vert — Faible risque
321.58,1,5.0,0,321.58,1,0.99981695,1,Rouge — Haut risque
99.65,1,5.0,0,99.65,0,0.16511266,0,Vert — Faible risque
81.99,1,5.0,0,81.99,1,0.9998312,1,Rouge — Haut risque
63.6,1,4.0,0,63.6,1,0.9999572,1,Rouge — Haut risque
43.05,1,5.0,0,43.05,1,0.99996257,1,Rouge — Haut risque
71.04,1,5.0,0,71.04,1,0.99988616,1,Rouge — Haut risque
149.7,1,5.0,0,149.7,1,0.99990857,1,Rouge — Haut risque
114.44,1,5.0,0,114.44,1,0.5338932,1,Jaune — Risque modéré
222.1,1,4.0,0,222.1,1,0.807323,1,Rouge — Haut risque
138.73,1,4.0,0,138.73,1,0.9999014,1,Rouge — Haut risque
410.61,1,5.0,0,410.61,1,0.99986875,1,Rouge — Haut risque
267.51,1,5.0,0,267.51,1,0.99993086,1,Rouge — Haut risque
212.02,1,3.0,0,212.02,1,0.9999584,1,Rouge — Haut risque
66.11,1,5.0,0,66.11,1,0.9293136,1,Rouge — Haut risque
182.44,1,5.0,0,182.44,1,0.9999192,1,Rouge — Haut risque
418.68,0,3.0,0,184.1,0,0.00033335248,0,Vert — Faible risque
104.12,1,2.0,0,104.12,1,0.999567,1,Rouge — Haut risque
307.94,1,5.0,0,307.94,0,0.29867426,0,Vert — Faible risque
450.7000000000001,0,5.0,0,379.67,0,0.00039231378,0,Vert — Faible risque
376.69,1,1.0,1,376.69,0,0.07691969,0,Vert — Faible risque
105.54,1,5.0,0,105.54,0,0.3782449,0,Vert — Faible risque
155.63,1,5.0,0,155.63,1,0.9999025,1,Rouge — Haut risque
60.59,1,4.0,0,60.59,1,0.99992156,1,Rouge — Haut risque
96.22,1,5.0,0,96.22,1,0.894703,1,Rouge — Haut risque
114.44,1,4.0,0,114.44,1,0.7861778,1,Rouge — Haut risque
315.57,1,5.0,0,315.57,0,0.62970465,1,Jaune — Risque modéré
429.41,1,5.0,0,429.41,1,0.942829,1,Rouge — Haut risque
66.47,1,1.0,0,66.47,0,0.022081152,0,Vert — Faible risque
236.54,1,3.0,0,236.54,1,0.9998498,1,Rouge — Haut risque
81.88,1,5.0,0,81.88,1,0.99988985,1,Rouge — Haut risque
50.87,1,2.0,0,50.87,0,0.20994931,0,Vert — Faible risque
87.71,1,4.0,0,87.71,1,0.99992824,1,Rouge — Haut risque
17.73,1,5.0,0,17.73,1,0.9995795,1,Rouge — Haut risque
51.66,1,5.0,0,51.66,1,0.9998161,1,Rouge — Haut risque
184.93,1,4.0,0,184.93,1,0.6973278,1,Jaune — Risque modéré
274.65,0,5.0,0,167.29,0,0.00095304305,0,Vert — Faible risque
740.55,1,4.0,0,740.55,1,0.9998134,1,Rouge — Haut risque
89.88,1,5.0,0,89.88,1,0.99990726,1,Rouge — Haut risque
120.98,1,5.0,0,120.98,0,0.079873025,0,Vert — Faible risque
291.67,0,5.0,0,22.55,0,0.00029612926,0,Vert — Faible risque
39.59,1,5.0,0,39.59,1,0.99999,1,Rouge — Haut risque
491.52,1,5.0,0,491.52,1,0.9999219,1,Rouge — Haut risque
148.51,0,5.0,0,107.5,0,0.00057643506,0,Vert — Faible risque
54.0,1,4.0,0,54.0,1,0.8391925,1,Rouge — Haut risque
64.0,1,5.0,0,64.0,1,0.9999745,1,Rouge — Haut risque
40.96,1,3.0,0,40.96,1,0.99996877,1,Rouge — Haut risque
119.0,0,2.5,0,29.75,0,0.0001363839,0,Vert — Faible risque
30.29,1,5.0,0,30.29,1,0.9999498,1,Rouge — Haut risque
61.73,1,5.0,0,61.73,1,0.9999536,1,Rouge — Haut risque
562.53,1,4.0,0,562.53,1,0.12266979,0,Vert — Faible risque
110.0,1,5.0,0,110.0,0,0.0070573296,0,Vert — Faible risque
178.65,0,5.0,0,39.59,0,0.00020709827,0,Vert — Faible risque
126.26,1,5.0,0,126.26,1,0.99926776,1,Rouge — Haut risque
101.33,1,5.0,0,101.33,1,0.659851,1,Jaune — Risque modéré
25.88,1,5.0,0,25.88,0,0.00079917227,0,Vert — Faible risque
246.28,1,4.0,0,246.28,1,0.99992037,1,Rouge — Haut risque
78.42,1,5.0,0,78.42,0,0.01877719,0,Vert — Faible risque
315.44,0,3.0,0,157.72,0,0.00072598166,0,Vert — Faible risque
116.46,1,4.0,0,116.46,1,0.9998845,1,Rouge — Haut risque
118.35,1,5.0,0,118.35,0,0.08479497,0,Vert — Faible risque
149.67,1,2.0,0,149.67,0,0.20830642,0,Vert — Faible risque
416.49,1,1.0,0,416.49,1,0.9999182,1,Rouge — Haut risque
21.38,1,1.0,0,21.38,0,0.014408281,0,Vert — Faible risque
349.99,1,5.0,0,349.99,1,0.6747118,1,Jaune — Risque modéré
124.6,1,4.0,0,124.6,1,0.69576323,1,Jaune — Risque modéré
32.72,1,5.0,0,32.72,0,0.028635446,0,Vert — Faible risque
64.05,1,5.0,0,64.05,1,0.9999596,1,Rouge — Haut risque
2027.65,1,5.0,0,2027.65,1,0.9998153,1,Rouge — Haut risque
340.07,1,5.0,0,340.07,1,0.76686114,1,Rouge — Haut risque
156.44,1,5.0,0,156.44,1,0.9999666,1,Rouge — Haut risque
62.64,1,1.0,1,62.64,0,0.36320326,0,Vert — Faible risque
151.05,1,5.0,0,151.05,0,0.44515455,0,Jaune — Risque modéré
151.92,1,4.0,0,151.92,0,0.28734154,0,Vert — Faible risque
44.0,1,5.0,0,44.0,1,0.9999647,1,Rouge — Haut risque
78.8,1,1.0,0,78.8,0,0.5540259,1,Jaune — Risque modéré
168.2,1,1.0,1,168.2,1,0.99994874,1,Rouge — Haut risque
189.37,1,5.0,0,189.37,1,0.99984694,1,Rouge — Haut risque
189.56,1,5.0,0,189.56,1,0.99985194,1,Rouge — Haut risque
253.79,1,4.0,0,253.79,1,0.9998641,1,Rouge — Haut risque
67.36,1,4.0,0,67.36,1,0.44991627,0,Jaune — Risque modéré
83.68,1,4.0,0,83.68,0,0.045390427,0,Vert — Faible risque
212.74,1,5.0,0,212.74,0,0.5620109,1,Jaune — Risque modéré
84.87,1,3.0,1,84.87,1,0.9999751,1,Rouge — Haut risque
208.48,1,4.0,0,208.48,1,0.99992883,1,Rouge — Haut risque
202.71,1,5.0,0,202.71,1,0.999861,1,Rouge — Haut risque
25.95,1,5.0,0,25.95,1,0.99997544,1,Rouge — Haut risque
242.44,1,5.0,0,242.44,0,0.14568329,0,Vert — Faible risque
41.72,1,5.0,0,41.72,1,0.999961,1,Rouge — Haut risque
500.3,0,2.0,0,336.99,0,0.00014699464,0,Vert — Faible risque
178.2,1,5.0,0,178.2,0,0.07671517,0,Vert — Faible risque
82.33,1,5.0,0,82.33,1,0.9998691,1,Rouge — Haut risque
126.54,1,5.0,0,126.54,1,0.9999075,1,Rouge — Haut risque
203.83,1,4.0,0,203.83,1,0.9997706,1,Rouge — Haut risque
92.01,1,5.0,0,92.01,0,0.12408905,0,Vert — Faible risque
158.2,1,4.0,0,158.2,1,0.99973077,1,Rouge — Haut risque
42.27,1,5.0,0,42.27,0,0.5944032,1,Jaune — Risque modéré
287.4,1,5.0,0,287.4,1,0.9998246,1,Rouge — Haut risque
172.04,1,5.0,0,172.04,1,0.99992204,1,Rouge — Haut risque
50.1,1,5.0,0,50.1,1,0.8635952,1,Rouge — Haut risque
99.41,1,1.0,0,99.41,0,0.3312499,0,Vert — Faible risque
856.77,0,5.0,0,485.23,0,0.00014356112,0,Vert — Faible risque
228.71,1,5.0,0,228.71,1,0.99985754,1,Rouge — Haut risque
252.59,1,5.0,0,252.59,0,0.24003479,0,Vert — Faible risque
47.68,1,5.0,0,47.68,1,0.999974,1,Rouge — Haut risque
134.53,1,5.0,0,134.53,0,0.044336516,0,Vert — Faible risque
375.25,1,1.0,1,375.25,1,0.9997204,1,Rouge — Haut risque
137.28,1,5.0,0,137.28,1,0.9998925,1,Rouge — Haut risque
139.89,1,5.0,0,139.89,1,0.9992009,1,Rouge — Haut risque
113.35,1,5.0,0,113.35,0,0.24230711,0,Vert — Faible risque
26.44,1,5.0,0,26.44,0,0.023715777,0,Vert — Faible risque
407.93,1,5.0,0,407.93,1,0.26703584,0,Vert — Faible risque
53.22,1,5.0,0,53.22,1,0.47250128,0,Jaune — Risque modéré
56.78,1,5.0,0,56.78,1,0.99984837,1,Rouge — Haut risque
49.83,1,5.0,0,49.83,1,0.9649375,1,Rouge — Haut risque
196.01,1,4.0,1,196.01,1,0.99988496,1,Rouge — Haut risque
294.37,1,5.0,0,294.37,1,0.9999167,1,Rouge — Haut risque
69.9,1,5.0,0,69.9,0,0.24026234,0,Vert — Faible risque
117.94,1,4.0,0,117.94,1,0.9999119,1,Rouge — Haut risque
595.49,1,5.0,0,595.49,0,0.18859777,0,Vert — Faible risque
1861.26,1,5.0,0,1861.26,0,0.08141168,0,Vert — Faible risque
68.95,1,4.0,0,68.95,0,0.39652,0,Vert — Faible risque
48.73,1,5.0,0,48.73,0,0.017539384,0,Vert — Faible risque
56.37,1,3.0,0,56.37,0,0.017547332,0,Vert — Faible risque
121.24,1,5.0,0,121.24,1,0.8083444,1,Rouge — Haut risque
34.22,1,5.0,0,34.22,0,0.023563271,0,Vert — Faible risque
206.08,1,2.0,0,206.08,0,0.19035731,0,Vert — Faible risque
131.52,1,1.0,0,131.52,0,0.7731381,1,Rouge — Haut risque
319.49,1,1.0,0,319.49,0,0.14438388,0,Vert — Faible risque
31.77,1,5.0,0,31.77,1,0.9999685,1,Rouge — Haut risque
74.36,1,4.0,0,74.36,1,0.5859623,1,Jaune — Risque modéré
45.09,1,5.0,0,45.09,1,0.99998415,1,Rouge — Haut risque
73.13,1,4.0,0,73.13,1,0.99993265,1,Rouge — Haut risque
56.72,1,4.0,0,56.72,1,0.99991333,1,Rouge — Haut risque
240.35,1,5.0,0,240.35,0,0.059440482,0,Vert — Faible risque
136.07,1,5.0,0,136.07,1,0.8810375,1,Rouge — Haut risque
47.71,1,5.0,0,47.71,1,0.99973494,1,Rouge — Haut risque
86.23,1,5.0,0,86.23,1,0.9999709,1,Rouge — Haut risque
185.64,1,5.0,0,185.64,1,0.99987495,1,Rouge — Haut risque
73.84,1,5.0,0,73.84,1,0.9999498,1,Rouge — Haut risque
35.14,1,4.0,0,35.14,0,0.2182248,0,Vert — Faible risque
62.78,1,5.0,0,62.78,1,0.9999281,1,Rouge — Haut risque
43.1,1,4.0,0,43.1,1,0.99997365,1,Rouge — Haut risque
190.47,0,4.5,0,102.83,0,6.516461e-05,0,Vert — Faible risque
85.8,1,5.0,0,85.8,1,0.99983823,1,Rouge — Haut risque
281.32,1,5.0,0,281.32,1,0.999894,1,Rouge — Haut risque
77.57,1,5.0,0,77.57,1,0.9999739,1,Rouge — Haut risque
153.45,1,5.0,0,153.45,1,0.6820324,1,Jaune — Risque modéré
146.96,1,5.0,0,146.96,1,0.99983275,1,Rouge — Haut risque
130.21,1,5.0,0,130.21,1,0.99979454,1,Rouge — Haut risque
847.82,1,1.0,0,847.82,1,0.7878395,1,Rouge — Haut risque
171.61,1,5.0,0,171.61,1,0.6486744,1,Jaune — Risque modéré
60.42,1,5.0,0,60.42,1,0.47188675,0,Jaune — Risque modéré
32.09,1,5.0,0,32.09,1,0.9601363,1,Rouge — Haut risque
96.93,1,5.0,0,96.93,1,0.3737671,0,Vert — Faible risque
123.35,1,5.0,0,123.35,0,0.06682908,0,Vert — Faible risque
49.6,1,5.0,0,49.6,1,0.99996316,1,Rouge — Haut risque
124.02,0,5.0,0,62.01,0,0.0005203771,0,Vert — Faible risque
436.31,1,1.0,0,436.31,1,0.99977154,1,Rouge — Haut risque
103.87,1,2.0,0,103.87,1,0.9998909,1,Rouge — Haut risque
137.66,1,5.0,0,137.66,0,0.27082315,0,Vert — Faible risque
61.62,1,4.0,0,61.62,1,0.99998784,1,Rouge — Haut risque
133.28,1,5.0,0,133.28,1,0.99989223,1,Rouge — Haut risque
244.35,1,4.0,0,244.35,1,0.56549585,1,Jaune — Risque modéré
78.1,1,5.0,0,78.1,1,0.6086674,1,Jaune — Risque modéré
219.54,1,5.0,0,219.54,1,0.9998191,1,Rouge — Haut risque
83.41,1,5.0,0,83.41,1,0.8564128,1,Rouge — Haut risque
65.94,1,5.0,0,65.94,1,0.9998908,1,Rouge — Haut risque
312.18,0,5.0,0,222.21,0,0.00028924632,0,Vert — Faible risque
124.42,1,5.0,0,124.42,1,0.42094725,0,Jaune — Risque modéré
108.73,1,5.0,0,108.73,1,0.9998392,1,Rouge — Haut risque
162.33,1,5.0,0,162.33,0,0.37381113,0,Vert — Faible risque
149.07,1,3.0,0,149.07,1,0.8088799,1,Rouge — Haut risque
30.85,1,4.0,0,30.85,1,0.9999913,1,Rouge — Haut risque
91.03,1,5.0,0,91.03,0,0.089691535,0,Vert — Faible risque
53.09,1,5.0,0,53.09,1,0.8360515,1,Rouge — Haut risque
124.0,1,4.0,0,124.0,1,0.99993515,1,Rouge — Haut risque
100.33,1,5.0,0,100.33,1,0.72528505,1,Rouge — Haut risque
146.9,1,4.0,0,146.9,0,0.06328638,0,Vert — Faible risque
265.39,1,5.0,0,265.39,1,0.9999089,1,Rouge — Haut risque
66.65,1,5.0,0,66.65,0,0.43437427,0,Jaune — Risque modéré
58.93,1,5.0,0,58.93,0,0.49748507,0,Jaune — Risque modéré
235.28,1,5.0,0,235.28,1,0.9998431,1,Rouge — Haut risque
64.22,1,1.0,0,64.22,1,0.9998733,1,Rouge — Haut risque
136.5,1,1.0,1,136.5,1,0.9998653,1,Rouge — Haut risque
35.79,1,1.0,0,35.79,1,0.99977225,1,Rouge — Haut risque
176.78,1,3.0,0,176.78,1,0.9998603,1,Rouge — Haut risque
180.25,1,4.0,0,180.25,1,0.9998196,1,Rouge — Haut risque
75.07,1,5.0,0,75.07,1,0.88168514,1,Rouge — Haut risque
46.22,1,5.0,0,46.22,1,0.5137577,1,Jaune — Risque modéré
69.44,1,4.0,0,69.44,0,0.1242613,0,Vert — Faible risque
173.89,1,5.0,0,173.89,0,0.031933855,0,Vert — Faible risque
304.5,1,1.0,0,304.5,1,0.999912,1,Rouge — Haut risque
153.9,1,5.0,0,153.9,1,0.99987626,1,Rouge — Haut risque
83.72,1,3.0,0,83.72,1,0.99990845,1,Rouge — Haut risque
57.53,1,5.0,0,57.53,1,0.7262707,1,Rouge — Haut risque
79.7,1,5.0,0,79.7,0,0.15310164,0,Vert — Faible risque
355.95,1,4.0,0,355.95,1,0.9998523,1,Rouge — Haut risque
110.0,1,5.0,0,110.0,0,0.006880482,0,Vert — Faible risque
389.45,1,4.0,0,389.45,1,0.5361672,1,Jaune — Risque modéré
43.69,1,5.0,0,43.69,1,0.9999213,1,Rouge — Haut risque
227.47,1,1.0,0,227.47,1,0.99979216,1,Rouge — Haut risque
105.28,1,3.0,0,105.28,1,0.60518813,1,Jaune — Risque modéré
71.53,1,1.0,1,71.53,1,0.9998167,1,Rouge — Haut risque
49.63,1,4.0,0,49.63,1,0.99997735,1,Rouge — Haut risque
83.15,1,3.0,0,83.15,1,0.6741383,1,Jaune — Risque modéré
42.39,1,5.0,0,42.39,0,0.004985604,0,Vert — Faible risque
58.26,1,1.0,1,58.26,1,0.99994576,1,Rouge — Haut risque
48.7,1,5.0,0,48.7,0,0.21859406,0,Vert — Faible risque
117.43,1,1.0,1,117.43,0,0.32212517,0,Vert — Faible risque
201.08,0,5.0,0,104.28,0,0.00078148034,0,Vert — Faible risque
261.58,1,1.0,0,261.58,0,0.046009682,0,Vert — Faible risque
99.56,1,1.0,0,99.56,1,0.31481686,0,Vert — Faible risque
51.02,1,5.0,0,51.02,1,0.999948,1,Rouge — Haut risque
103.13,1,2.0,0,103.13,0,0.12407852,0,Vert — Faible risque
77.66,1,5.0,0,77.66,1,0.99996054,1,Rouge — Haut risque
340.74,1,5.0,0,340.74,1,0.99988985,1,Rouge — Haut risque
88.08,1,5.0,0,88.08,1,0.9998105,1,Rouge — Haut risque
152.82,1,5.0,0,152.82,1,0.63797855,1,Jaune — Risque modéré
134.43,1,4.0,0,134.43,1,0.9998851,1,Rouge — Haut risque
152.91,1,3.0,0,152.91,0,0.0919103,0,Vert — Faible risque
128.06,1,2.0,0,128.06,1,0.9997352,1,Rouge — Haut risque
60.75,1,4.0,0,60.75,1,0.9999609,1,Rouge — Haut risque
37.61,1,2.0,0,37.61,1,0.99987054,1,Rouge — Haut risque
782.4300000000001,0,5.0,0,400.92,0,0.00041059192,0,Vert — Faible risque
68.8,1,5.0,0,68.8,1,0.78164136,1,Rouge — Haut risque
118.1,1,5.0,0,118.1,1,0.3512991,0,Vert — Faible risque
69.12,0,5.0,0,49.24,0,0.00023825349,0,Vert — Faible risque
38.13,1,5.0,0,38.13,1,0.99980944,1,Rouge — Haut risque
77.57,1,4.0,0,77.57,1,0.96591973,1,Rouge — Haut risque
47.79,1,5.0,0,47.79,0,0.8517839,1,Rouge — Haut risque
68.32,1,5.0,0,68.32,0,0.009008429,0,Vert — Faible risque
44.1,1,1.0,0,44.1,1,0.80394816,1,Rouge — Haut risque
288.82000000000005,0,5.0,0,119.15,0,0.00019369258,0,Vert — Faible risque
63.6,1,5.0,0,63.6,1,0.99996245,1,Rouge — Haut risque
133.18,1,5.0,0,133.18,0,0.34400216,0,Vert — Faible risque
98.9,1,4.0,0,98.9,1,0.99987817,1,Rouge — Haut risque
208.56,1,5.0,0,208.56,0,0.23221377,0,Vert — Faible risque
320.01,1,5.0,0,320.01,1,0.21804534,0,Vert — Faible risque
72.14,1,4.0,0,72.14,1,0.99997604,1,Rouge — Haut risque
138.66,1,5.0,0,138.66,1,0.9993723,1,Rouge — Haut risque
111.32,1,5.0,0,111.32,1,0.999853,1,Rouge — Haut risque
170.34,0,5.0,0,123.56,0,0.0004442283,0,Vert — Faible risque
32.37,1,3.0,0,32.37,0,0.17969836,0,Vert — Faible risque
97.99,1,5.0,0,97.99,1,0.9997868,1,Rouge — Haut risque
75.65,1,4.0,0,75.65,1,0.85678387,1,Rouge — Haut risque
67.5,1,5.0,0,67.5,1,0.99996984,1,Rouge — Haut risque
77.57,1,5.0,0,77.57,1,0.9999747,1,Rouge — Haut risque
25.87,1,5.0,0,25.87,1,0.43980598,0,Jaune — Risque modéré
828.22,1,3.0,0,828.22,1,0.99983764,1,Rouge — Haut risque
